mesa_number;tipo_ubicacion;circunscripcion_electoral;departamento;provincia;distrito;teh
213766;NACIONAL;PIURA;HUANCAVELICA;TAYACAJA;QUICHUAS;300
710761;NACIONAL;UCAYALI;HUANCAVELICA;TAYACAJA;QUICHUAS;300
553966;NACIONAL;JUNIN;HUANCAVELICA;TAYACAJA;QUICHUAS;300
349397;NACIONAL;CALLAO;HUANCAVELICA;TAYACAJA;ANDAYMARCA;300
637921;NACIONAL;LIMA PROVINCIAS;HUANCAVELICA;TAYACAJA;ANDAYMARCA;300
617881;NACIONAL;AYACUCHO;HUANCAVELICA;TAYACAJA;ANDAYMARCA;300
165260;NACIONAL;LORETO;HUANCAVELICA;TAYACAJA;ROBLE;300
556768;NACIONAL;AYACUCHO;HUANCAVELICA;TAYACAJA;PICHOS;300
729170;NACIONAL;MOQUEGUA;HUANCAVELICA;TAYACAJA;PICHOS;300
711688;NACIONAL;ANCASH;HUANCAVELICA;TAYACAJA;PICHOS;300
694340;NACIONAL;AMAZONAS;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;300
598408;NACIONAL;CALLAO;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;300
141868;NACIONAL;AREQUIPA;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;300
181929;NACIONAL;PIURA;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;300
403454;NACIONAL;APURIMAC;HUANUCO;HUANUCO;HUANUCO;300
480711;NACIONAL;MADRE DE DIOS;HUANUCO;HUANUCO;HUANUCO;300
186129;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;HUANUCO;300
863271;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;HUANUCO;300
987326;NACIONAL;SAN MARTIN;HUANUCO;HUANUCO;AMARILIS;300
239491;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;CHINCHAO;300
156274;NACIONAL;JUNIN;HUANUCO;HUANUCO;CHINCHAO;300
676963;NACIONAL;UCAYALI;HUANUCO;HUANUCO;CHINCHAO;300
429835;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;CHURUBAMBA;300
607236;NACIONAL;PUNO;HUANUCO;HUANUCO;CHURUBAMBA;300
313196;NACIONAL;MOQUEGUA;HUANUCO;HUANUCO;MARGOS;300
631939;NACIONAL;CAJAMARCA;HUANUCO;HUANUCO;MARGOS;300
562923;NACIONAL;CUSCO;HUANUCO;HUANUCO;MARGOS;300
381576;NACIONAL;HUANUCO;HUANUCO;HUANUCO;MARGOS;300
577947;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;MARGOS;300
470594;NACIONAL;TUMBES;HUANUCO;HUANUCO;QUISQUI;300
104566;NACIONAL;ANCASH;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;300
947241;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;300
861938;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;300
571945;NACIONAL;TACNA;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;300
576510;NACIONAL;MADRE DE DIOS;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
776860;NACIONAL;AMAZONAS;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
845770;NACIONAL;CALLAO;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
812441;NACIONAL;CAJAMARCA;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
596585;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
995875;NACIONAL;CAJAMARCA;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
508949;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;300
721191;NACIONAL;APURIMAC;HUANUCO;HUANUCO;YARUMAYO;300
236245;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;YARUMAYO;300
320780;NACIONAL;LA LIBERTAD;HUANUCO;HUANUCO;YARUMAYO;300
816607;NACIONAL;APURIMAC;HUANUCO;HUANUCO;YARUMAYO;300
743990;NACIONAL;CALLAO;HUANUCO;HUANUCO;YARUMAYO;300
648919;NACIONAL;PUNO;HUANUCO;HUANUCO;PILLCO MARCA;300
966883;NACIONAL;MADRE DE DIOS;HUANUCO;HUANUCO;PILLCO MARCA;300
850264;NACIONAL;LORETO;HUANUCO;HUANUCO;YACUS;300
610284;NACIONAL;AYACUCHO;HUANUCO;HUANUCO;YACUS;300
995743;NACIONAL;LIMA PROVINCIAS;HUANUCO;HUANUCO;YACUS;300
503699;NACIONAL;HUANCAVELICA;HUANUCO;HUANUCO;YACUS;300
394437;NACIONAL;AMAZONAS;HUANUCO;HUANUCO;YACUS;300
985538;NACIONAL;MADRE DE DIOS;HUANUCO;HUANUCO;YACUS;300
841470;NACIONAL;TUMBES;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;300
746876;NACIONAL;UCAYALI;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;300
640516;NACIONAL;AMAZONAS;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;300
426142;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;300
428506;NACIONAL;LORETO;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;300
805727;NACIONAL;LIMA METROPOLITANA;HUANUCO;AMBO;AMBO;300
887741;NACIONAL;SAN MARTIN;HUANUCO;AMBO;AMBO;300
947592;NACIONAL;HUANUCO;HUANUCO;AMBO;AMBO;300
999518;NACIONAL;CAJAMARCA;HUANUCO;AMBO;AMBO;300
190246;NACIONAL;HUANCAVELICA;HUANUCO;AMBO;AMBO;300
799102;NACIONAL;SAN MARTIN;HUANUCO;AMBO;AMBO;300
398317;NACIONAL;LAMBAYEQUE;HUANUCO;AMBO;CAYNA;300
220415;NACIONAL;AMAZONAS;HUANUCO;AMBO;CAYNA;300
834805;NACIONAL;TACNA;HUANUCO;AMBO;CAYNA;300
791671;NACIONAL;CALLAO;HUANUCO;AMBO;CAYNA;300
808325;NACIONAL;PASCO;HUANUCO;AMBO;CAYNA;300
934880;NACIONAL;LA LIBERTAD;HUANUCO;AMBO;CAYNA;300
996625;NACIONAL;CALLAO;HUANUCO;AMBO;CAYNA;300
375791;NACIONAL;JUNIN;HUANUCO;AMBO;COLPAS;300
551476;NACIONAL;LAMBAYEQUE;HUANUCO;AMBO;COLPAS;300
383694;NACIONAL;CUSCO;HUANUCO;AMBO;COLPAS;300
324759;NACIONAL;AMAZONAS;HUANUCO;AMBO;COLPAS;300
702893;NACIONAL;LA LIBERTAD;HUANUCO;AMBO;COLPAS;300
354220;NACIONAL;HUANCAVELICA;HUANUCO;AMBO;CONCHAMARCA;300
783761;NACIONAL;UCAYALI;HUANUCO;AMBO;CONCHAMARCA;300
894948;NACIONAL;AREQUIPA;HUANUCO;AMBO;HUACAR;300
841681;NACIONAL;TACNA;HUANUCO;AMBO;HUACAR;300
173404;NACIONAL;MADRE DE DIOS;HUANUCO;AMBO;HUACAR;300
143975;NACIONAL;CUSCO;HUANUCO;AMBO;HUACAR;300
112327;NACIONAL;TUMBES;HUANUCO;AMBO;HUACAR;300
680648;NACIONAL;HUANUCO;HUANUCO;AMBO;SAN FRANCISCO;300
656693;NACIONAL;LORETO;HUANUCO;AMBO;SAN FRANCISCO;300
488627;NACIONAL;TACNA;HUANUCO;AMBO;SAN FRANCISCO;300
761798;NACIONAL;SAN MARTIN;HUANUCO;AMBO;SAN FRANCISCO;300
850373;NACIONAL;MADRE DE DIOS;HUANUCO;AMBO;SAN FRANCISCO;300
741887;NACIONAL;UCAYALI;HUANUCO;AMBO;SAN FRANCISCO;300
495072;NACIONAL;AYACUCHO;HUANUCO;AMBO;SAN FRANCISCO;300
605604;NACIONAL;JUNIN;HUANUCO;AMBO;SAN RAFAEL;300
489730;NACIONAL;PASCO;HUANUCO;AMBO;SAN RAFAEL;300
901873;NACIONAL;TUMBES;HUANUCO;AMBO;SAN RAFAEL;300
341485;NACIONAL;TACNA;HUANUCO;AMBO;SAN RAFAEL;300
172322;NACIONAL;AREQUIPA;HUANUCO;AMBO;SAN RAFAEL;300
204048;NACIONAL;LAMBAYEQUE;HUANUCO;AMBO;TOMAY KICHWA;300
590398;NACIONAL;JUNIN;HUANUCO;DOS DE MAYO;LA UNION;300
652218;NACIONAL;LIMA PROVINCIAS;HUANUCO;DOS DE MAYO;CHUQUIS;300
147717;NACIONAL;CAJAMARCA;HUANUCO;DOS DE MAYO;CHUQUIS;300
110360;NACIONAL;CUSCO;HUANUCO;DOS DE MAYO;CHUQUIS;300
476086;NACIONAL;AYACUCHO;HUANUCO;DOS DE MAYO;CHUQUIS;300
666342;NACIONAL;LIMA METROPOLITANA;HUANUCO;DOS DE MAYO;CHUQUIS;300
659942;NACIONAL;AREQUIPA;HUANUCO;DOS DE MAYO;CHUQUIS;300
365899;NACIONAL;AREQUIPA;HUANUCO;DOS DE MAYO;CHUQUIS;300
363378;NACIONAL;HUANUCO;HUANUCO;DOS DE MAYO;MARIAS;300
384462;NACIONAL;HUANCAVELICA;HUANUCO;DOS DE MAYO;PACHAS;300
373769;NACIONAL;CUSCO;HUANUCO;DOS DE MAYO;PACHAS;300
273489;NACIONAL;PIURA;HUANUCO;DOS DE MAYO;PACHAS;300
682665;NACIONAL;HUANUCO;HUANUCO;DOS DE MAYO;PACHAS;300
761112;NACIONAL;LIMA METROPOLITANA;HUANUCO;DOS DE MAYO;QUIVILLA;300
169208;NACIONAL;TACNA;HUANUCO;DOS DE MAYO;QUIVILLA;300
212470;NACIONAL;TACNA;HUANUCO;DOS DE MAYO;RIPAN;300
416462;NACIONAL;CUSCO;HUANUCO;DOS DE MAYO;RIPAN;300
107707;NACIONAL;CALLAO;HUANUCO;DOS DE MAYO;RIPAN;300
781487;NACIONAL;TACNA;HUANUCO;DOS DE MAYO;SHUNQUI;300
959814;NACIONAL;TUMBES;HUANUCO;DOS DE MAYO;SILLAPATA;300
703697;NACIONAL;CALLAO;HUANUCO;DOS DE MAYO;SILLAPATA;300
321460;NACIONAL;CALLAO;HUANUCO;DOS DE MAYO;SILLAPATA;300
714179;NACIONAL;LA LIBERTAD;HUANUCO;DOS DE MAYO;SILLAPATA;300
222244;NACIONAL;MOQUEGUA;HUANUCO;DOS DE MAYO;YANAS;300
743531;NACIONAL;SAN MARTIN;HUANUCO;DOS DE MAYO;YANAS;300
413810;NACIONAL;LAMBAYEQUE;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
644678;NACIONAL;LIMA PROVINCIAS;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
876656;NACIONAL;PUNO;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
278302;NACIONAL;LA LIBERTAD;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
136328;NACIONAL;LORETO;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
698642;NACIONAL;TUMBES;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
330390;NACIONAL;HUANUCO;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;300
967781;NACIONAL;PUNO;HUANUCO;HUACAYBAMBA;CANCHABAMBA;300
855478;NACIONAL;SAN MARTIN;HUANUCO;HUACAYBAMBA;CANCHABAMBA;300
754834;NACIONAL;TUMBES;HUANUCO;HUACAYBAMBA;CANCHABAMBA;300
856396;NACIONAL;CAJAMARCA;HUANUCO;HUACAYBAMBA;CANCHABAMBA;300
349036;NACIONAL;AREQUIPA;HUANUCO;HUACAYBAMBA;CANCHABAMBA;300
941137;NACIONAL;AYACUCHO;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
662770;NACIONAL;HUANUCO;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
194511;NACIONAL;CAJAMARCA;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
165135;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
808027;NACIONAL;HUANUCO;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
270980;NACIONAL;AREQUIPA;HUANUCO;HUACAYBAMBA;COCHABAMBA;300
934853;NACIONAL;PIURA;HUANUCO;HUACAYBAMBA;PINRA;300
308544;NACIONAL;AYACUCHO;HUANUCO;HUACAYBAMBA;PINRA;300
354114;NACIONAL;LIMA PROVINCIAS;HUANUCO;HUACAYBAMBA;PINRA;300
918237;NACIONAL;LORETO;HUANUCO;HUACAYBAMBA;PINRA;300
967392;NACIONAL;CUSCO;HUANUCO;HUACAYBAMBA;PINRA;300
452267;NACIONAL;TACNA;HUANUCO;HUAMALIES;LLATA;300
833645;NACIONAL;TACNA;HUANUCO;HUAMALIES;LLATA;300
155464;NACIONAL;CAJAMARCA;HUANUCO;HUAMALIES;ARANCAY;300
137295;NACIONAL;AREQUIPA;HUANUCO;HUAMALIES;ARANCAY;300
962052;NACIONAL;PUNO;HUANUCO;HUAMALIES;ARANCAY;300
975665;NACIONAL;LORETO;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;300
891465;NACIONAL;CUSCO;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;300
740094;NACIONAL;PUNO;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;300
552529;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;300
846341;NACIONAL;CALLAO;HUANUCO;HUAMALIES;JACAS GRANDE;300
820135;NACIONAL;APURIMAC;HUANUCO;HUAMALIES;JACAS GRANDE;300
384970;NACIONAL;LORETO;HUANUCO;HUAMALIES;JACAS GRANDE;300
451525;NACIONAL;HUANUCO;HUANUCO;HUAMALIES;JACAS GRANDE;300
233746;NACIONAL;LORETO;HUANUCO;HUAMALIES;JACAS GRANDE;300
729722;NACIONAL;SAN MARTIN;HUANUCO;HUAMALIES;JACAS GRANDE;300
386223;NACIONAL;LA LIBERTAD;HUANUCO;HUAMALIES;JIRCAN;300
142439;NACIONAL;UCAYALI;HUANUCO;HUAMALIES;JIRCAN;300
226373;NACIONAL;TUMBES;HUANUCO;HUAMALIES;JIRCAN;300
615955;NACIONAL;CALLAO;HUANUCO;HUAMALIES;JIRCAN;300
142191;NACIONAL;HUANUCO;HUANUCO;HUAMALIES;MIRAFLORES;300
626937;NACIONAL;LORETO;HUANUCO;HUAMALIES;MONZON;300
599657;NACIONAL;MADRE DE DIOS;HUANUCO;HUAMALIES;MONZON;300
376930;NACIONAL;HUANCAVELICA;HUANUCO;HUAMALIES;MONZON;300
829000;NACIONAL;TUMBES;HUANUCO;HUAMALIES;MONZON;300
467989;NACIONAL;AREQUIPA;HUANUCO;HUAMALIES;MONZON;300
983039;NACIONAL;CAJAMARCA;HUANUCO;HUAMALIES;PUNCHAO;300
878437;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUAMALIES;PUNCHAO;300
365581;NACIONAL;LORETO;HUANUCO;HUAMALIES;PUNCHAO;300
589310;NACIONAL;HUANUCO;HUANUCO;HUAMALIES;PUNCHAO;300
615440;NACIONAL;CAJAMARCA;HUANUCO;HUAMALIES;PUNCHAO;300
320487;NACIONAL;PASCO;HUANUCO;HUAMALIES;PUÑOS;300
920714;NACIONAL;AMAZONAS;HUANUCO;HUAMALIES;PUÑOS;300
215207;NACIONAL;HUANCAVELICA;HUANUCO;HUAMALIES;PUÑOS;300
282191;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUAMALIES;PUÑOS;300
223461;NACIONAL;ANCASH;HUANUCO;HUAMALIES;PUÑOS;300
304305;NACIONAL;LAMBAYEQUE;HUANUCO;HUAMALIES;SINGA;300
614872;NACIONAL;LA LIBERTAD;HUANUCO;HUAMALIES;SINGA;300
930479;NACIONAL;LIMA METROPOLITANA;HUANUCO;HUAMALIES;SINGA;300
336230;NACIONAL;AYACUCHO;HUANUCO;HUAMALIES;SINGA;300
819617;NACIONAL;JUNIN;HUANUCO;HUAMALIES;SINGA;300
598290;NACIONAL;LORETO;HUANUCO;HUAMALIES;SINGA;300
166889;NACIONAL;HUANUCO;HUANUCO;HUAMALIES;SINGA;300
191068;NACIONAL;ICA;HUANUCO;HUAMALIES;TANTAMAYO;300
951158;NACIONAL;CALLAO;HUANUCO;HUAMALIES;TANTAMAYO;300
176864;NACIONAL;TACNA;HUANUCO;HUAMALIES;TANTAMAYO;300
206187;NACIONAL;PASCO;HUANUCO;HUAMALIES;TANTAMAYO;300
947829;NACIONAL;AREQUIPA;HUANUCO;HUAMALIES;TANTAMAYO;300
894990;NACIONAL;LAMBAYEQUE;HUANUCO;LEONCIO PRADO;RUPA-RUPA;300
459069;NACIONAL;MOQUEGUA;HUANUCO;LEONCIO PRADO;RUPA-RUPA;300
938281;NACIONAL;TACNA;HUANUCO;LEONCIO PRADO;RUPA-RUPA;300
584307;NACIONAL;AYACUCHO;HUANUCO;LEONCIO PRADO;DANIEL ALOMIAS ROBLES;300
855190;NACIONAL;CALLAO;HUANUCO;LEONCIO PRADO;DANIEL ALOMIAS ROBLES;300
981654;NACIONAL;APURIMAC;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;300
889767;NACIONAL;HUANCAVELICA;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;300
200622;NACIONAL;CALLAO;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;300
880461;NACIONAL;AREQUIPA;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;300
434022;NACIONAL;LAMBAYEQUE;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;300
219604;NACIONAL;TACNA;HUANUCO;LEONCIO PRADO;LUYANDO;300
753247;NACIONAL;PASCO;HUANUCO;LEONCIO PRADO;LUYANDO;300
233955;NACIONAL;ANCASH;HUANUCO;LEONCIO PRADO;LUYANDO;300
584831;NACIONAL;ANCASH;HUANUCO;LEONCIO PRADO;LUYANDO;300
506247;NACIONAL;LA LIBERTAD;HUANUCO;LEONCIO PRADO;LUYANDO;300
242070;NACIONAL;CUSCO;HUANUCO;LEONCIO PRADO;LUYANDO;300
800736;NACIONAL;HUANUCO;HUANUCO;LEONCIO PRADO;LUYANDO;300
580930;NACIONAL;LIMA METROPOLITANA;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;300
920791;NACIONAL;HUANUCO;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;300
784076;NACIONAL;CUSCO;HUANUCO;LEONCIO PRADO;PUCAYACU;300
882260;NACIONAL;MADRE DE DIOS;HUANUCO;LEONCIO PRADO;PUCAYACU;300
702705;NACIONAL;LIMA PROVINCIAS;HUANUCO;LEONCIO PRADO;PUCAYACU;300
749132;NACIONAL;TACNA;HUANUCO;LEONCIO PRADO;PUCAYACU;300
753661;NACIONAL;ICA;HUANUCO;LEONCIO PRADO;PUCAYACU;300
254882;NACIONAL;LIMA METROPOLITANA;HUANUCO;LEONCIO PRADO;PUCAYACU;300
532151;NACIONAL;APURIMAC;HUANUCO;LEONCIO PRADO;PUCAYACU;300
655139;NACIONAL;JUNIN;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;300
313454;NACIONAL;LIMA METROPOLITANA;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;300
394040;NACIONAL;TACNA;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;300
680271;NACIONAL;CALLAO;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;300
579177;NACIONAL;LA LIBERTAD;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;300
567626;NACIONAL;MADRE DE DIOS;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;300
648053;NACIONAL;SAN MARTIN;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;300
608469;NACIONAL;LORETO;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;300
235117;NACIONAL;LA LIBERTAD;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;300
275315;NACIONAL;JUNIN;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;300
154114;NACIONAL;UCAYALI;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;300
693966;NACIONAL;AMAZONAS;HUANUCO;MARAÑON;HUACRACHUCO;300
523290;NACIONAL;CUSCO;HUANUCO;MARAÑON;HUACRACHUCO;300
845761;NACIONAL;LIMA PROVINCIAS;HUANUCO;MARAÑON;CHOLON;300
453876;NACIONAL;APURIMAC;HUANUCO;MARAÑON;CHOLON;300
587591;NACIONAL;CALLAO;HUANUCO;MARAÑON;SAN BUENAVENTURA;300
386937;NACIONAL;PASCO;HUANUCO;MARAÑON;SAN BUENAVENTURA;300
945387;NACIONAL;ANCASH;HUANUCO;MARAÑON;SAN BUENAVENTURA;300
843055;NACIONAL;LORETO;HUANUCO;MARAÑON;SAN BUENAVENTURA;300
865873;NACIONAL;CUSCO;HUANUCO;MARAÑON;LA MORADA;300
289385;NACIONAL;AMAZONAS;HUANUCO;MARAÑON;LA MORADA;300
900549;NACIONAL;APURIMAC;HUANUCO;MARAÑON;LA MORADA;300
438834;NACIONAL;APURIMAC;HUANUCO;MARAÑON;LA MORADA;300
619764;NACIONAL;MADRE DE DIOS;HUANUCO;MARAÑON;LA MORADA;300
867697;NACIONAL;LA LIBERTAD;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;300
311621;NACIONAL;TACNA;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;300
982804;NACIONAL;CALLAO;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;300
726366;NACIONAL;AMAZONAS;HUANUCO;PACHITEA;PANAO;300
681808;NACIONAL;MOQUEGUA;HUANUCO;PACHITEA;PANAO;300
612465;NACIONAL;HUANUCO;HUANUCO;PACHITEA;PANAO;300
394152;NACIONAL;AYACUCHO;HUANUCO;PACHITEA;PANAO;300
465483;NACIONAL;CALLAO;HUANUCO;PACHITEA;PANAO;300
406159;NACIONAL;UCAYALI;HUANUCO;PACHITEA;CHAGLLA;300
128856;NACIONAL;ANCASH;HUANUCO;PACHITEA;CHAGLLA;300
393523;NACIONAL;LIMA METROPOLITANA;HUANUCO;PACHITEA;MOLINO;300
251213;NACIONAL;HUANCAVELICA;HUANUCO;PACHITEA;MOLINO;300
203304;NACIONAL;LIMA PROVINCIAS;HUANUCO;PACHITEA;MOLINO;300
705002;NACIONAL;PASCO;HUANUCO;PACHITEA;MOLINO;300
749443;NACIONAL;APURIMAC;HUANUCO;PACHITEA;MOLINO;300
832496;NACIONAL;SAN MARTIN;HUANUCO;PACHITEA;MOLINO;300
884007;NACIONAL;TUMBES;HUANUCO;PACHITEA;MOLINO;300
678888;NACIONAL;HUANUCO;HUANUCO;PACHITEA;UMARI;300
432572;NACIONAL;TACNA;HUANUCO;PACHITEA;UMARI;300
684919;NACIONAL;AMAZONAS;HUANUCO;PACHITEA;UMARI;300
494408;NACIONAL;TACNA;HUANUCO;PACHITEA;UMARI;300
408294;NACIONAL;UCAYALI;HUANUCO;PACHITEA;UMARI;300
333206;NACIONAL;LA LIBERTAD;HUANUCO;PUERTO INCA;PUERTO INCA;300
439487;NACIONAL;LIMA METROPOLITANA;HUANUCO;PUERTO INCA;PUERTO INCA;300
417653;NACIONAL;MADRE DE DIOS;HUANUCO;PUERTO INCA;PUERTO INCA;300
471289;NACIONAL;LORETO;HUANUCO;PUERTO INCA;PUERTO INCA;300
700207;NACIONAL;APURIMAC;HUANUCO;PUERTO INCA;PUERTO INCA;300
296608;NACIONAL;SAN MARTIN;HUANUCO;PUERTO INCA;PUERTO INCA;300
541001;NACIONAL;HUANUCO;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
418724;NACIONAL;PASCO;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
720558;NACIONAL;TUMBES;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
848449;NACIONAL;LA LIBERTAD;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
222824;NACIONAL;AMAZONAS;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
816858;NACIONAL;CAJAMARCA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;300
901751;NACIONAL;CALLAO;HUANUCO;PUERTO INCA;HONORIA;300
789770;NACIONAL;MADRE DE DIOS;HUANUCO;PUERTO INCA;HONORIA;300
844565;NACIONAL;ANCASH;HUANUCO;PUERTO INCA;TOURNAVISTA;300
965424;NACIONAL;LAMBAYEQUE;HUANUCO;PUERTO INCA;TOURNAVISTA;300
269167;NACIONAL;LA LIBERTAD;HUANUCO;PUERTO INCA;TOURNAVISTA;300
114559;NACIONAL;TACNA;HUANUCO;PUERTO INCA;TOURNAVISTA;300
502529;NACIONAL;AMAZONAS;HUANUCO;PUERTO INCA;TOURNAVISTA;300
444834;NACIONAL;LIMA METROPOLITANA;HUANUCO;PUERTO INCA;YUYAPICHIS;300
362183;NACIONAL;UCAYALI;HUANUCO;PUERTO INCA;YUYAPICHIS;300
474189;NACIONAL;PASCO;HUANUCO;PUERTO INCA;YUYAPICHIS;300
210165;NACIONAL;ANCASH;HUANUCO;PUERTO INCA;YUYAPICHIS;300
337825;NACIONAL;CUSCO;HUANUCO;PUERTO INCA;YUYAPICHIS;300
522757;NACIONAL;LA LIBERTAD;HUANUCO;PUERTO INCA;YUYAPICHIS;300
307258;NACIONAL;APURIMAC;HUANUCO;LAURICOCHA;JESUS;300
644265;NACIONAL;CAJAMARCA;HUANUCO;LAURICOCHA;JESUS;300
732196;NACIONAL;UCAYALI;HUANUCO;LAURICOCHA;JESUS;300
567270;NACIONAL;HUANUCO;HUANUCO;LAURICOCHA;JESUS;300
612223;NACIONAL;LORETO;HUANUCO;LAURICOCHA;JESUS;300
331793;NACIONAL;PASCO;HUANUCO;LAURICOCHA;JESUS;300
751970;NACIONAL;ANCASH;HUANUCO;LAURICOCHA;BAÑOS;300
350660;NACIONAL;MOQUEGUA;HUANUCO;LAURICOCHA;BAÑOS;300
329271;NACIONAL;SAN MARTIN;HUANUCO;LAURICOCHA;BAÑOS;300
455280;NACIONAL;HUANUCO;HUANUCO;LAURICOCHA;BAÑOS;300
781972;NACIONAL;MADRE DE DIOS;HUANUCO;LAURICOCHA;JIVIA;300
820195;NACIONAL;CUSCO;HUANUCO;LAURICOCHA;JIVIA;300
451482;NACIONAL;TACNA;HUANUCO;LAURICOCHA;JIVIA;300
139702;NACIONAL;ICA;HUANUCO;LAURICOCHA;QUEROPALCA;300
981103;NACIONAL;AMAZONAS;HUANUCO;LAURICOCHA;QUEROPALCA;300
194549;NACIONAL;CUSCO;HUANUCO;LAURICOCHA;QUEROPALCA;300
263108;NACIONAL;CALLAO;HUANUCO;LAURICOCHA;QUEROPALCA;300
499336;NACIONAL;LIMA METROPOLITANA;HUANUCO;LAURICOCHA;QUEROPALCA;300
240493;NACIONAL;LA LIBERTAD;HUANUCO;LAURICOCHA;RONDOS;300
242727;NACIONAL;CALLAO;HUANUCO;LAURICOCHA;RONDOS;300
253110;NACIONAL;LORETO;HUANUCO;LAURICOCHA;RONDOS;300
665305;NACIONAL;CALLAO;HUANUCO;LAURICOCHA;RONDOS;300
784431;NACIONAL;AREQUIPA;HUANUCO;LAURICOCHA;RONDOS;300
312298;NACIONAL;AREQUIPA;HUANUCO;LAURICOCHA;RONDOS;300
887027;NACIONAL;AMAZONAS;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;300
626367;NACIONAL;MOQUEGUA;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;300
178565;NACIONAL;PIURA;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;300
